loss,acc,val_loss,val_acc
1.1162927983858335,90.245605,1.273787311310898,84.05277
1.1135001275866938,90.36542,1.2441506995765153,85.0377
1.1076539813900907,90.47774,1.2501601363434403,84.739784
1.1069112927578508,90.48522,1.253136388290717,84.58779
1.108777916469513,90.56759,1.2485235208203356,85.019455
1.100563338389412,90.94449,1.260866372269879,84.478355
1.1003565837780889,90.98942,1.2410821798710507,85.03162
1.1014770150375062,90.70986,1.2409013785740746,84.9769
1.0996950435371826,90.83965,1.2543282814990686,84.91002
1.0977703000600345,90.914536,1.261691608549556,84.42972
1.0959857677499327,90.96196,1.2444309685016886,84.751945
1.0952441017277323,91.01937,1.2439106308532597,84.91002
1.0929836461338371,91.01437,1.245477057152685,84.97082
1.0893958898398062,91.234024,1.2576508454775532,84.28989
1.0215018743905016,93.89227,1.1875169648270663,86.91026
0.9997861015910919,94.64357,1.1781220034866482,87.16561
0.9871548758908963,95.11531,1.180637941054333,87.09266
0.9836990942779821,95.19518,1.1764506335852212,87.45744
0.9766328708051493,95.50469,1.176671149897668,87.29937
0.9751461967111776,95.52715,1.1715288250362828,87.57904
0.9698617369793474,95.72684,1.1750418940406828,87.29937
0.9677381342211471,95.79672,1.1714323629201153,87.36624
0.9643294495134689,96.02136,1.1711809008965697,87.48784
0.963285673445406,95.983925,1.1681815800963673,87.72495
0.9584806816646466,96.18111,1.1711736015308691,87.54864
0.955372328861072,96.40076,1.172025797432035,87.402725
0.9523043564904612,96.490616,1.1692723624901085,87.48784
0.9515643906288634,96.48562,1.1707299662471282,87.5608
0.9516606775526041,96.50559,1.1716689372340994,87.5608
0.9495721337513421,96.500595,1.169399346359045,87.56688
0.9481933482538778,96.53304,1.1694400055399201,87.603355
0.9461591719819334,96.697784,1.170018364019431,87.41489
0.9448281766507572,96.675316,1.1666033729504983,87.51824
0.9419558312946235,96.85004,1.1682778926211108,87.5608
0.9425620197678526,96.73273,1.1646304146788928,87.664154
0.9391944459832895,96.787636,1.1679223033704647,87.5608
0.9375663309242017,96.88498,1.168868451266901,87.41489
0.9371132281260749,97.0647,1.1671066031381778,87.609436
0.9363035065487931,96.94738,1.166455581030493,87.49392
0.934050077257065,97.17702,1.1637160413923895,87.676315
0.9324994963198043,97.124596,1.1687075133917397,87.41489
0.9331196530368,97.1271,1.1722477542287182,87.30545
0.9319074664253015,97.142075,1.167340081257579,87.597275
0.9299873313583886,97.26937,1.1640597166718212,87.76143
0.9232796039253759,97.484024,1.1627973253161064,87.88911
0.9230318838795915,97.42162,1.1619728527644264,87.79183
0.9244456541614411,97.36421,1.1618874059113082,87.797905
0.9225423029436471,97.47154,1.161346422327168,87.78575
0.9196301445412559,97.608826,1.1624882191071715,87.75535
0.9210362820008311,97.52396,1.1636168230832318,87.803986
0.9201695194450049,97.52146,1.1590294061003956,87.9195
0.9215298248365664,97.53644,1.1605391305244386,87.82223
0.9187776483476352,97.506485,1.1611962766035058,87.8587
0.9176518359123328,97.58137,1.1602851971114192,87.78575
0.9191052535661874,97.53644,1.160863982796205,87.82223
0.9184706381525094,97.59884,1.1611809913750288,87.876945
0.9183543047394616,97.596344,1.1603775683080175,87.949905
0.9180628099380591,97.58137,1.1593644180650378,87.89519
0.9173855320714153,97.7511,1.1628948232079295,87.71279
0.9175064512335074,97.64626,1.160417582274411,87.82223
0.9186825725598077,97.563896,1.1623244870033709,87.75535
0.9178103119991838,97.64377,1.1616145286578612,87.9195
0.917327666530213,97.55641,1.1647115950454534,87.69455
0.9178820563771855,97.60133,1.1618911816452264,87.79183
0.9167570432725425,97.6238,1.1620849911340942,87.89519
0.9144158771815011,97.6887,1.1623456134870358,87.81615
0.914810045172993,97.82348,1.161557284310634,87.870865
0.915968077632185,97.61631,1.161607581353837,87.82223
0.9166830775265495,97.61132,1.163586489653309,87.73103
0.9131207460412583,97.74361,1.1625313371535868,87.74927
0.9151314697897853,97.731125,1.1604955490924969,87.72495
0.9166422392994451,97.56639,1.1612688592899634,87.82223
0.9151338594028363,97.67372,1.1632242919406075,87.603355
0.9157257975099947,97.60633,1.1616329655109212,87.84655
